Merilec;Meril;Kandidat;word;subject;gender;stressed;vowelNoIpa;vowel;f0;f1;f2;f3;f4;f1Bark;f2Bark
Č;U-Tratar;Nataša Pirc Musar;število;f1;f;TRUE;i;i;160.5250496;347.7802335;1959.1348;2338.718994;3707.390155;3.51024088809971;12.872040671834
Č;U-Tratar;Nataša Pirc Musar;pomilostitev;f1;f;TRUE;i;i;200.6964802;350.9946994;1991.281972;2475.255661;3686.776025;3.54191236455763;12.9811262743665
Č;U-Tratar;Nataša Pirc Musar;takrat;f1;f;TRUE;@;ə;174.8290017;544.9999016;1498.40644;2461.73092;3987.898696;5.30291334764658;11.0858344466881
Č;U-Tratar;Nataša Pirc Musar;veljala;f1;f;TRUE;a;a;170.3875667;781.6090888;1431.420392;2501.464645;3745.341574;7.11329960691076;10.7857250572786
Č;U-Tratar;Nataša Pirc Musar;namreč;f1;f;TRUE;a;a;165.9286381;763.0045887;1432.120837;2793.616872;3819.151797;6.98234614437908;10.7889244973734
Č;U-Tratar;Nataša Pirc Musar;stara;f1;f;TRUE;a;a;162.106295;794.3665333;1455.83781;2510.901782;3827.189679;7.20207432645399;10.896482712919
Č;U-Tratar;Nataša Pirc Musar;jugoslovanska;f1;f;TRUE;a;a;163.6825445;968.1590173;1472.423955;2648.894424;3793.230035;8.33438991204339;10.9708188822496
Č;U-Tratar;Nataša Pirc Musar;zakonodaja;f1;f;TRUE;a;a;163.5055352;807.1370149;1463.182906;2476.947109;3667.097944;7.29011994814468;10.9294910021031
Č;U-Tratar;Nataša Pirc Musar;kasneje;f1;f;TRUE;E;ɛ;170.8858615;597.2410668;1915.18357;2580.822137;3872.01402;5.73144840577921;12.7199714101802
Č;U-Tratar;Nataša Pirc Musar;spreminjala;f1;f;TRUE;i;i;185.1508687;367.1232107;2159.687811;2792.39282;3675.411146;3.69950243184861;13.5247616395368
Č;U-Tratar;Nataša Pirc Musar;zato;f1;f;TRUE;o;o;186.3767393;493.4048678;989.1155614;2790.653028;3680.307642;4.86176581873333;8.46191220182139
Č;U-Tratar;Nataša Pirc Musar;številke;f1;f;TRUE;i;i;173.4383295;375.4525405;1872.380029;2438.427473;3587.35233;3.78003518001268;12.5685205531896
Č;U-Tratar;Nataša Pirc Musar;drugačne;f1;f;TRUE;a;a;127.217288;770.8910011;1396.988;2247.634475;3867.173794;7.03807493640944;10.6268013588371
Č;U-Tratar;Nataša Pirc Musar;penološka;f1;f;TRUE;o;o;235.708867;502.6828093;952.9795822;2396.489927;3595.793051;4.94245713757336;8.24087596319026
Č;U-Tratar;Nataša Pirc Musar;stroka;f1;f;TRUE;o;o;182.1141128;572.2868905;910.8884386;2213.901698;3506.079621;5.52895469106011;7.97639777934908
Č;U-Tratar;Nataša Pirc Musar;jasna;f1;f;TRUE;a;a;116.4337856;763.7339046;1491.41721;2604.817694;3932.085558;6.98751334730072;11.0550657765307
Č;U-Tratar;Nataša Pirc Musar;vsakemu;f1;f;TRUE;a;a;211.044976;869.9473105;1459.898693;2343.990917;3672.046652;7.71159775271017;10.9147495299914
Č;U-Tratar;Nataša Pirc Musar;posamezniku;f1;f;TRUE;a;a;175.8237461;876.6898409;1410.820612;2561.144678;3771.846942;7.75573300317945;10.6910363473712
Č;U-Tratar;Nataša Pirc Musar;potrebno;f1;f;TRUE;e;e;204.8288044;412.5517722;2016.104206;2567.129862;3789.061136;4.13186371243056;13.0641491878646
Č;U-Tratar;Nataša Pirc Musar;omogočiti;f1;f;TRUE;o;o;164.7410481;557.4235816;898.0242155;2658.588312;3622.408858;5.40643689203773;7.89401162557784
Č;U-Tratar;Nataša Pirc Musar;vrnitev;f1;f;TRUE;i;i;170.2873143;362.2487724;2046.093718;2763.502967;3697.911767;3.65210559672595;13.1630826987658
Č;U-Tratar;Nataša Pirc Musar;nazaj;f1;f;TRUE;a;a;146.6569718;783.6799552;1447.275838;2567.390403;3543.747154;7.12776619065632;10.8578262464232
Č;U-Tratar;Nataša Pirc Musar;normalno;f1;f;TRUE;a;a;138.4282441;883.1836236;1363.855585;2672.799187;3831.745248;7.79804211172793;10.4707692268165
Č;U-Tratar;Nataša Pirc Musar;življenje;f1;f;TRUE;E;ɛ;127.4857499;633.5532382;1895.630612;2610.230538;3842.416799;6.0191473496532;12.6512047942418
Č;U-Tratar;Nataša Pirc Musar;nekdo;f1;f;TRUE;o;o;202.740434;470.8165621;823.131142;2705.520079;3588.744501;4.66273738162959;7.39925118906236
Č;U-Tratar;Nataša Pirc Musar;spremenil;f1;f;TRUE;e;e;217.9652913;477.49237;2183.41208;2805.845429;3822.280037;4.72194277416343;13.5977953374119
Č;U-Tratar;Nataša Pirc Musar;sebe;f1;f;TRUE;E;ɛ;140.6958307;633.8597749;1845.028234;2560.206571;3666.618357;6.02154173310088;12.4699579271295
Č;U-Tratar;Nataša Pirc Musar;prej;f1;f;TRUE;E;ɛ;215.6873486;519.0318611;1949.323732;2757.704068;3811.052375;5.08317682698782;12.8383912711376
Č;U-Tratar;Nataša Pirc Musar;izteče;f1;f;TRUE;E;ɛ;155.6424171;620.7149228;1863.45059;2602.759848;3841.827697;5.91835542788764;12.5364982172295
Č;U-Tratar;Nataša Pirc Musar;zaporna;f1;f;TRUE;o;o;168.4049255;522.8401847;938.0697618;2418.269911;3538.552668;5.11568973798074;8.14806932923432
Č;U-Tratar;Nataša Pirc Musar;kazen;f1;f;TRUE;a;a;164.7927995;960.1374438;1489.896952;2438.375477;3784.461136;8.28509359188951;11.0483566404681
Č;U-Tratar;Nataša Pirc Musar;seveda;f1;f;TRUE;e;e;182.8760376;437.5272222;1969.061663;2557.014348;3695.918801;4.36258462576217;12.9059161837949
Č;U-Tratar;Nataša Pirc Musar;edino;f1;f;TRUE;i;i;196.6776872;358.1992866;2089.65241;2438.08504;3686.221146;3.61257865113519;13.3041703040385
Č;U-Tratar;Nataša Pirc Musar;predsednik;f1;f;TRUE;e;e;192.973508;387.9288245;1936.589026;2568.404839;3769.215617;3.89959414966925;12.7944618410163
Č;U-Tratar;Nataša Pirc Musar;predsednica;f1;f;TRUE;e;e;178.6058533;383.3385446;1945.219055;2562.86909;3747.650455;3.85575399376632;12.8242631360919
Č;U-Tratar;Nataša Pirc Musar;tisti;f1;f;TRUE;i;i;207.0630557;313.7212612;2027.86491;2646.367319;3747.706369;3.16916363817305;13.1031243570385
Č;U-Tratar;Nataša Pirc Musar;lahko;f1;f;TRUE;o;o;171.1861806;579.3588188;780.8915581;2469.180973;3568.980852;5.58674483221245;7.10828200746976
Č;U-Tratar;Nataša Pirc Musar;skrajša;f1;f;TRUE;a;a;146.697365;792.9804706;1505.51581;2275.321786;3869.092125;7.19246902723306;11.1170046824285
Č;U-Tratar;Nataša Pirc Musar;zaporno;f1;f;TRUE;o;o;144.568889;525.6601094;873.9742621;2484.313693;3362.568176;5.13970016524738;7.7379826278797
Č;U-Tratar;Nataša Pirc Musar;kazen;f1;f;TRUE;a;a;121.8529344;895.6302233;1405.507723;2347.595943;3912.343849;7.87859789574738;10.6664271530599
Č;U-Tratar;Nataša Pirc Musar;toliko;f1;f;TRUE;o;o;271.80039;498.9074671;828.2724353;2288.417651;3490.073714;4.90969603245222;7.43406538660336
Č;U-Tratar;Nataša Pirc Musar;enih;f1;f;TRUE;E;ɛ;164.1574145;682.5267618;1698.940845;2364.243676;3693.896612;6.39463847419795;11.9185762366705
Č;U-Tratar;Nataša Pirc Musar;varovalk;f1;f;TRUE;a;a;170.6706548;821.0382125;1379.913569;2421.653296;3800.432315;7.38504207967621;10.5467784915963
Č;U-Tratar;Nataša Pirc Musar;znotraj;f1;f;TRUE;o;o;183.1857513;647.6883604;922.0358956;2659.33814;3438.176395;6.12897244702216;8.04719447518876
Č;U-Tratar;Nataša Pirc Musar;tega;f1;f;TRUE;e;e;178.9954257;453.008767;1962.868552;2676.320645;3789.170351;4.50320386123985;12.8848022503304
Č;U-Tratar;Nataša Pirc Musar;postopka;f1;f;TRUE;o;o;198.6162384;497.1526218;836.5328725;2618.134037;3554.939388;4.89443382320062;7.48973276705153
Č;U-Tratar;Nataša Pirc Musar;koncu;f1;f;TRUE;O;ɔ;168.0891543;753.6439713;1172.875002;2305.550389;3722.937396;6.91577958061075;9.5070358803163
Č;U-Tratar;Nataša Pirc Musar;povedali;f1;f;TRUE;e;e;172.1419444;503.2646861;1917.803711;2400.626046;3763.515955;4.94749753019974;12.7291336034002
Č;U-Tratar;Nataša Pirc Musar;predsednik;f1;f;TRUE;e;e;191.0614193;390.5591098;1965.581268;2568.927773;3815.596014;3.92463791575483;12.8940588074561
Č;U-Tratar;Nataša Pirc Musar;predsednica;f1;f;TRUE;e;e;176.6238768;393.2216084;2005.991668;2500.451551;3822.508876;3.9499313772968;13.0304512367019
Č;U-Tratar;Nataša Pirc Musar;tisti;f1;f;TRUE;i;i;201.6834301;399.6502298;2127.370937;2638.083115;3802.491995;4.01076732459037;13.4239121112486
Č;U-Tratar;Nataša Pirc Musar;diskrecijsko;f1;f;TRUE;e;e;173.174342;426.8038793;2051.859314;2440.442874;3860.407274;4.26411488445749;13.1819335207924
Č;U-Tratar;Nataša Pirc Musar;pravico;f1;f;TRUE;i;i;185.704221;374.2099228;2018.776321;2505.016433;3748.841305;3.76805731364274;13.0730248497123
Č;U-Tratar;Nataša Pirc Musar;spoštuje;f1;f;TRUE;u;u;194.5413532;434.9111543;813.8189035;2355.356716;3518.973098;4.33864325878972;7.33586491832775
Č;U-Tratar;Nataša Pirc Musar;mnenje;f1;f;TRUE;E;ɛ;212.2479393;671.0755022;2069.13257;2734.502852;3829.811022;6.30809119082223;13.2380861172806
Č;U-Tratar;Nataša Pirc Musar;priporočil;f1;f;TRUE;i;i;223.4697905;363.8979278;1980.18623;2826.894514;3774.974759;3.6681634940197;12.9436760466015
Č;U-Tratar;Nataša Pirc Musar;skupin;f1;f;TRUE;i;i;214.9162221;330.8553729;2109.151289;2520.704228;3621.89251;3.34201769800952;13.3663489047335
Č;U-Tratar;Nataša Pirc Musar;odloči;f1;f;TRUE;o;o;172.6989689;564.9163762;857.1640903;2646.108608;3701.117171;5.46838006069565;7.62734139877376
Č;U-Tratar;Nataša Pirc Musar;svoje;f1;f;TRUE;O;ɔ;136.21748;675.8961762;976.9989645;2640.804556;3677.597338;6.34461693200889;8.38840363406604
Č;U-Tratar;Nataša Pirc Musar;zagotovo;f1;f;TRUE;O;ɔ;216.8796805;666.7507696;1079.472297;2582.947342;3755.342619;6.27520905898434;8.99160423081823
Č;U-Tratar;Nataša Pirc Musar;konservativna;f1;f;TRUE;i;i;188.4857311;341.4281804;2063.835222;2688.014387;3546.786411;3.44739525155768;13.2209165383562
Č;U-Tratar;Nataša Pirc Musar;pomilostitvah;f1;f;TRUE;i;i;199.7146997;308.559931;1989.417452;2548.946407;3579.042875;3.11658285508173;12.9748478760102
Č;U-Tratar;Nataša Pirc Musar;lahko;f1;f;TRUE;o;o;205.515874;449.4707599;878.9488362;2202.640017;3469.805504;4.47122735393524;7.77047304764527
Č;U-Tratar;Nataša Pirc Musar;vnaprej;f1;f;TRUE;E;ɛ;190.5288739;537.6541329;1728.812933;2534.416273;3849.195896;5.24121832569847;12.0348753611464
Č;U-Tratar;Nataša Pirc Musar;povem;f1;f;TRUE;e;e;176.055291;477.4647059;2086.48339;2651.418065;3737.677769;4.72169810015873;13.2940082299955
Č;U-Tratar;Nataša Pirc Musar;pomilostila;f1;f;TRUE;i;i;185.0115008;353.0880321;1939.596924;2442.109113;3676.747819;3.5624902162097;12.8048637169148
Č;U-Tratar;Nataša Pirc Musar;nikogar;f1;f;TRUE;o;o;183.9773301;434.3307252;721.3384254;2264.363026;3457.845328;4.33332427682451;6.6824738159783
Č;U-Tratar;Nataša Pirc Musar;izvršil;f1;f;TRUE;i;i;178.825433;372.5637555;1927.703117;2264.994846;3692.043363;3.75216989199248;12.763638688813
Č;U-Tratar;Nataša Pirc Musar;kakšen;f1;f;TRUE;@;ə;162.269912;547.8243831;1513.244888;2096.292703;3839.083091;5.32653916194711;11.1507471847001
Č;U-Tratar;Nataša Pirc Musar;spolni;f1;f;TRUE;O;ɔ;155.4723545;802.6239592;1007.591457;2304.971103;3458.296039;7.25909785187821;8.57284564219582
Č;U-Tratar;Nataša Pirc Musar;krvni;f1;f;TRUE;@;ə;119.0894092;591.7696354;1620.364707;2370.682755;3695.479445;5.68738878971614;11.6033945979683
Č;U-Tratar;Nataša Pirc Musar;delikt;f1;f;TRUE;i;i;NA;369.9604428;2069.215721;2638.793315;3848.753145;3.72699908430565;13.2383552635007
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;226.9832003;873.5943133;1408.481505;2335.832844;3430.42936;7.7354963802129;10.6802112162406
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;163.0049858;813.6529443;1389.218912;2493.755256;3788.347626;7.3347314118776;10.5904910784643
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;161.1355338;429.796944;2077.396848;2667.877305;3762.111611;4.29168834367712;13.264782032009
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;135.3516719;287.9145316;2267.300898;2476.40296;3652.098812;2.90384434047048;13.8494677838379
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;260.1128337;334.7655932;1984.342213;2500.534761;3613.384962;3.38110341739806;12.9577279550414
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;188.5949179;884.8111966;1341.56895;2639.49076;3132.700836;7.80861600699452;10.3640519171953
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;191.0098537;634.8062843;668.1034574;2507.936804;3498.207085;6.02893142584794;6.28550554734033
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;181.8533215;361.2138357;1998.749639;2691.856415;3589.372252;3.64201672081047;13.0062128722862
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;129.7035272;726.1767222;1939.893972;2722.378868;3776.09298;6.71777255393565;12.8058900941218
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;168.4291823;592.8505971;692.3622622;2566.110291;3536.56228;5.69610838499782;6.46837745172319
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;124.68691;347.8625102;2178.477329;2729.087832;3824.050626;3.5110526438396;13.5826729826989
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;278.8480893;307.5082533;2026.119632;2683.317637;3595.407909;3.10583958690105;13.0973550090782
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;191.7703993;629.484671;748.8820262;2948.314543;3371.255872;5.98731374142203;6.88173920762677
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;175.2432996;555.3915552;871.8359095;2826.694102;3558.354669;5.3895744551699;7.72398133249253
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;197.2838568;866.8642158;1371.651349;2473.517615;3388.54487;7.69134628741654;10.5077614025332
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;184.5621684;373.777909;2190.982481;2774.745229;3657.967715;3.76389004911092;13.6209246508453
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;192.0755833;366.1375304;2065.129592;2699.592656;3672.396746;3.68993414479497;13.2251159772746
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;O;ɔ;151.0224879;686.7252503;993.1757317;2408.101041;3691.965519;6.42618253479697;8.48640937958985
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;@;ə;167.810334;632.275363;1475.444839;2702.54512;3733.848882;6.00915966026561;10.9842806790355
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;255.0599527;365.9247031;2010.291325;2487.441256;3644.005243;3.68786710336565;13.0447999356823
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;229.4235416;459.5038185;2036.590755;2583.716659;3696.226205;4.56166271191194;13.1318937211023
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;193.2403326;425.8110026;1882.210447;2406.161975;3725.490175;4.25495277591776;12.6036018107678
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;178.0077085;524.2839679;911.6298997;2584.572646;3393.268293;5.12798973105348;7.98112380934268
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;185.4711486;916.4201317;1461.264848;2709.911758;3588.456693;8.01159775204893;10.9208850718709
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;181.0307678;355.3579982;2008.312025;2519.866007;3652.346703;3.58476235603676;13.038198531528
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;O;ɔ;170.2064451;701.8398805;1046.935529;2817.016428;3848.791307;6.538917756492;8.80453386738376
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;179.4110046;438.5899838;2054.395364;2520.949547;3796.439001;4.3722957425384;13.1902080798437
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;177.3441307;822.3545849;1425.596855;2596.00955;3716.369913;7.39398155893613;10.7590734837802
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;209.2675846;453.7494454;863.1525197;2520.545034;3415.771923;4.50988624600514;7.66690714252168
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;199.0265931;499.7538751;980.5013672;2521.41086;3628.633524;4.91704961218378;8.40971414121912
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;200.6047594;556.8966908;1802.877677;2518.971838;3769.887328;5.40206719009287;12.3152622352863
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;181.1425278;716.9353663;1988.456853;2667.011932;3814.277076;6.65023954275365;12.9716109365423
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;148.4494827;306.7895895;2203.64162;2551.176099;3867.718678;3.09849244261319;13.6594133127145
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;266.7468106;555.7787929;2092.51068;2617.2115;3708.16959;5.39278998443774;13.3133222662846
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;173.3446058;377.5814524;2042.00729;2590.536862;3652.553903;3.80052663403482;13.1496890854489
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;154.4244031;632.3378359;1873.544661;2566.326362;3868.614641;6.00964816842374;12.5726861046944
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;267.8004459;558.6280388;2053.514591;2567.057413;3743.458135;5.41641903826486;13.1873355014495
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;208.5486738;914.7288501;1347.489711;2898.162965;3529.253995;8.000849951406;10.3925431697526
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;183.7826758;364.3130188;1972.925202;2312.789559;3634.669843;3.67220166347072;12.9190543168026
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;O;ɔ;145.2896306;653.4290443;894.82221;2591.251123;3605.477736;6.17323639200821;7.87338966330937
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;229.872359;384.0330543;1940.601092;2452.052632;3556.744364;3.86239803674939;12.8083327465161
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;197.8895846;397.6954685;2094.595501;2578.036806;3763.112826;3.9923039416827;13.319989565657
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;198.1124532;500.8830696;677.3303338;2887.363034;3907.118429;4.92685216086221;6.35545762222105
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;167.3325387;669.6230644;1967.075;2560.848861;3815.393242;6.29705996901508;12.899150385465
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;191.1816696;870.7408417;1418.144334;2228.564234;3548.364676;7.71680296482296;10.7248327825652
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;96.84306434;781.9502963;1422.225281;2485.263195;3806.262733;7.11568470555139;10.7436014356608
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;236.6590766;675.4759942;1889.867634;2493.62544;3616.450432;6.34143857290157;12.6308034572598
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;252.4917001;822.4546654;1814.799239;2242.498142;2930.596846;7.39466085919288;12.3593656369602
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;191.2099595;555.3307904;1685.056376;2607.586875;3351.292194;5.38906978893077;11.8638718034686
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;219.9744702;447.5602283;2115.098933;2610.090696;3888.499405;4.45392089206244;13.3851964960969
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;189.23142;431.1008774;2057.244903;2555.409405;3869.708641;4.30367917779427;13.1994930185216
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;180.4174189;830.2059839;1280.886888;2573.450959;3672.215446;7.44712518602236;10.0660431986789
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;O;ɔ;184.6962546;707.7984599;1061.963283;2510.740452;3818.34386;6.58300984506539;8.89143664596934
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;105.8345545;629.0462058;1823.862332;2616.777742;3695.328116;5.98387709486123;12.3927082886693
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;249.6798624;405.7576706;1938.4516;2353.636973;3492.636523;4.06825758317294;12.8009048638695
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;234.3451067;481.5287769;2088.095748;2574.504725;3772.923724;4.75758318592522;13.2991805552125
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;175.1718644;563.2589318;817.5029788;3012.222218;3707.662293;5.45470960361786;7.36099238737709
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;189.5865877;438.8817892;2077.517087;2641.768881;3932.151815;4.37496064517459;13.2651696308128
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;O;ɔ;205.1995078;664.6860295;1029.844267;2335.735919;3889.861073;6.25947205517368;8.70463643341327
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;181.518573;811.9974147;1366.095082;2325.282092;3420.525018;7.32341666361656;10.4814137586221
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;192.7268456;845.8208399;1335.799145;2269.676756;3543.227416;7.55193324222625;10.3361885939806
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;170.2660415;818.7415276;1348.828579;2589.509899;3684.815651;7.36942502277807;10.3989717915574
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;178.9108178;912.5889661;1411.178231;2555.94762;3401.182473;7.98723322406206;10.6926900450432
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;170.616019;806.6041919;1374.144183;2495.20284;3612.165126;7.28646266862182;10.5195538057629
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;164.5373557;776.9866778;1344.206959;2543.368493;3716.360658;7.08092956746214;10.3767588737531
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;163.0306472;482.5614128;2085.967322;2680.995009;3799.655572;4.76668216707693;13.2923518511206
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;141.3131789;456.0872997;2052.855591;2647.556115;3850.104602;4.53095144263839;13.185185395195
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;250.4318824;505.5552934;1811.477988;2515.286336;3720.264029;4.96731634586995;12.347106803435
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;O;ɔ;190.5575976;767.9262272;1158.370173;2579.83935;3645.18926;7.01716236309808;9.42901788922415
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;184.0401162;377.1389294;2027.586789;2578.432292;3676.710887;3.79627028287521;13.1022053135105
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;181.4599359;442.751718;1970.089367;2543.079468;3809.604903;4.4102414201416;12.9094134578136
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;O;ɔ;143.0974085;605.362063;968.9297334;2490.770825;3497.157672;5.7964975899934;8.33911210474791
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;E;ɛ;128.5654881;667.6072843;1898.878051;2476.874878;3133.601705;6.28172997160845;12.6626741074695
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;189.1869543;489.8832256;1916.418375;2558.382657;3755.607783;4.83097767481118;12.7242908590846
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;177.6024337;555.2826552;826.6749214;2431.81468;3478.838618;5.38866999724063;7.42326159952645
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;162.4080717;472.365419;2037.468367;2570.825651;3831.250263;4.67650260214458;13.1347802819924
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;143.7943068;776.4374458;1330.173184;2641.173798;3909.809639;7.07707611052747;10.3089258159609
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;195.8186194;363.6158442;2011.84007;2488.950885;3724.182613;3.66541844979902;13.0499607552426
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;173.3755316;812.5761555;1376.725286;2594.791336;3653.363532;7.32737361469384;10.5317452004588
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;185.2909207;432.3061712;1938.279156;2518.743781;3844.41794;4.31475130708637;12.800308603574
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;222.0730915;345.247858;1967.068326;2623.752601;3583.954312;3.4852277078832;12.8991276448904
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;157.7076965;476.8625324;2004.476501;2624.755228;3827.36429;4.71637082464094;13.0253874460486
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;182.1623309;377.5805646;2183.061349;2576.040462;3647.508289;3.8005180964568;13.596721724943
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;u;u;156.9902473;586.7219681;2384.759397;2837.718291;3496.058299;5.64657371389327;14.1855212962349
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;145.9777522;581.3093041;1359.06864;2231.498177;3457.851934;5.60262715316755;10.4479682767874
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;@;ə;174.0763396;559.4915255;1463.667475;2629.884045;3709.094302;5.42356945909084;10.9316636373981
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;158.6051363;532.749817;975.941427;2519.886999;3495.306101;5.19982595219262;8.38195901159577
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;167.1352016;433.4730573;2132.669085;2670.068517;3894.424199;4.32545998972837;13.4405549071652
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;i;i;139.7277329;359.8675182;2075.231042;2398.778308;4055.684858;3.62887893909907;13.2577964500502
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;e;e;87.29731389;438.8707627;2130.157962;3057.790919;3057.790919;4.37485995783444;13.4326722223937
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;o;o;196.7114489;560.6752201;873.7165392;2509.357235;3526.967285;5.43336351903545;7.73629625508169
D;M-Treven;Nataša Pirc Musar;NA;f1;f;TRUE;a;a;143.3069312;787.5154351;1521.097202;2393.165715;3180.304825;7.15450234903323;11.1848742534941
